Area,Date,Type,Issued By,No,Value,Description,# Issued,Atlas,Alberta,Theme A,Theme B,Theme C,Theme D
SWA,19880429.01,CMC,SPO,,$,German Medium Secondary School Swakopmund     ,,,,Education,,,
SWA,19880701.01,CMC,PRV,,$$$,Last Train SA Transport Services from Windhoek,,,,Railway/Trains,,,
SWA,19880701.02,CMC,PRV,,$$$,First Train National Transport Services to Windhoek,,,,Railway/Trains,,,
SWA,19880707.01,FDC,SPO,62,$,Postal Services        ,,,,Postal History,,,
SWA,19880707.02,FDC,SLK,88.04,$$$,SILK MS Postal Services      ,,,,Postal History,,,
SWA,19880707.03,FDC,SLK,88.03,$$$,SILK Postal Services       ,,,,Postal History,,,
SWA,19880707.04,FDC,FOU,03,$$$,MS Postal Services     ,,,,Stamp Exhibition,Postal History,,
SWA,19880707.05,CMC,PRV,,$$,Otjiwarongo Agricultural Show       ,,,,Agriculture/Farming,Towns/Cities History,,
SWA,19880707.06,CMC,SPO,,$,Otyimbingue 100 Stamp Exhibition      ,,,,Stamp Exhibition,,,
SWA,19881103.01,FDC,SPO,63,$$,Birds         ,,,,Birds/Bats,,,
SWA,19881103.02,FDC,SLK,88.05,$$$,SILK Birds        ,,,,Birds/Bats,,,
SWA,19881122.01,FIL,FED,003,$$,MS PMB Stamp Exhibition       ,,,,Stamp Exhibition,,,
SWA,19890216.01,FDC,SPO,64,$,Missionaries         ,,,,Religion/Churches,,,
SWA,19890216.02,FDC,SLK,89.01,$$$,SILK Missionaries        ,,,,Religion/Churches,,,
SWA,19890310.01,CMC,PRV,,$$,Introduction Frama Labels,,,,Postal History,,,
SWA,19890314.01,CMC,PRV,,$$,Keetmanshoop Introduction Frama Labels,,,,Postal History,,,
SWA,19890326.01,FLT,NAA,0.028,$$$,Namib Air flight Keetmanshoop CPT     ,,,,Flight and Aircraft,,,
SWA,19890328.01,FLT,NAA,0.029,$$$,Namib Air flight CPT Keetmanshoop     ,,,,Flight and Aircraft,,,
SWA,19890402.01,FLT,NAA,0.030,$$$,Namib Air flight Maun Windhoek     ,,,,Flight and Aircraft,,,
SWA,19890404.01,FLT,NAA,0.031,$$$,Namib Air Flight Windhoek Maun     ,,,,Flight and Aircraft,,,
SWA,19890518.01,FDC,SPO,65,$,Aviation         ,,,,Flight and Aircraft,,,
SWA,19890518.02,FLT,NAA,0.032,$$$,Namib Air Flight Swakopmund Windhoek     ,,,,Flight and Aircraft,,,
SWA,19890518.03,FDC,SLK,89.03,$$$,SILK Aviation        ,,,,Flight and Aircraft,,,
SWA,19890518.04,FDC,SLK,89.04,$$$,SILK MS Aviation       ,,,,Flight and Aircraft,,,
SWA,19890518.05,FDC,FOU,04,$$$,MS Sheet Aviation      ,,,,Stamp Exhibition,Flight and Aircraft,,
SWA,19890518.06,FLT,APH,,$$$,Flight Windhoek Swakopmund       ,,,,Flight and Aircraft,,,
SWA,19890519.01,FLT,NAA,0.033,$$$,Namib Air 75 Years Airmail flight Usakos to Windhoek ,,,,Flight and Aircraft,,,
SWA,19890520.01,FLT,NAA,0.034,$$$,Namib Air flight Karabib Windhoek     ,,,,Flight and Aircraft,,,
SWA,19890522.01,FLT,NAA,0.035,$$$,Namib Air Flight Okahandja Windhoek     ,,,,Flight and Aircraft,,,
SWA,19890805.01,FLT,NAA,0.036,$$$,Namib Air Windhoek Johannesburg,,,,Flight and Aircraft,,,
SWA,19890807.01,FLT,NAA,0.037,$$$,Flight Windhoek Cape Town,,,,Flight and Aircraft,,,
SWA,19890814.01,FDC,SPO,66,$,Namib Desert        ,,,,Landscapes/Nature,,,
SWA,19890814.02,FDC,SLK,89.05,$$$,SILK Namib Desert       ,,,,Flight and Aircraft,,,
SWA,19890824.01,FDC,SPO,66,$,Election         ,,,,Government and Politics,,,
SWA,19890906.01,FIL,FED,004,$$,MS Wanderers Stamp Exhibition,,,,Stamp Exhibition,,,
SWA,19891002.01,FLT,NAD,0.006,$$$,Delivery flight 3rd Beechcraft      ,,,,Flight and Aircraft,,,
SWA,19891023.01,CMC,UNN,,$$$$,Untag Polish Contingent       ,,,,United Nations,,,
SWA,19891116.01,FDC,SLK,89.06,$$$,SILK 4th Def Issue,600,,,Definitive Series,Gem Stones/Jewels,,
SWA,19891130.01,CMC,UNN,,$$$$,Untag Polish Contingent       ,,,,United Nations,,,
SWA,19900201.01,FDC,SPO,67,$,Flowers (4.002),,,,Flora/Flowers,,,
SWA,19900201.02,FDC,SLK,90.01,$$$,SILK Flowers        ,,,,Flora/Flowers,,,
SWA,19900201.03,FDC,SLK,90.02,$$$,SILK MS Flowers       ,,,,Flora/Flowers,,,
SWA,19900201.04,FDC,FOU,05,$$,MS Flowers      ,,,,Stamp Exhibition,,,
SWA,19900810.01,CMC,SPO,,$,Swakopmund Carnival        ,,,,Towns/Cities History,,,
SWA,19901026.01,FLT,NAA,0.040,$$$,Namib Air Windhoek Lusaka      ,,,,Flight and Aircraft,,,
SWA,19901029.01,FLT,NAA,0.041,$$$,Namib Air flight Windhoek Vic falls    ,,,,Flight and Aircraft,,,
TRA,19761026.01,FDC,SPO,1.001,$$,Independance         ,,,,Government and Politics,,,
TRA,19761026.02,FDC,SPO,1.002,$$$,First Def. Issue Folder,,,,Definitive Series,Agriculture/Farming,Manufacturing/Industries,
TRA,19770211.01,FDC,SPO,1.003,$,Flight Umtata JHB       ,,,,Flight and Aircraft,,,
TRA,19770211.02,FLT,SPO,1.004,$,Flight JHB Umtata       ,,,,Flight and Aircraft,,,
TRA,19770516.01,FDC,SPO,1.005,$$$,Medicinal Plants        ,,,,Flora/Flowers,,,
TRA,19771026.02,FDC,SPO,1.006,$,Radio Transkei        ,,,,Communication,,,
TRA,19771118.01,FDC,SPO,1.007,$,Help for the Blind      ,,,,Health/Medicine,,,
TRA,19771119.01,CMC,SPO,,$$,Porucale 77 Stamp Exhibition      ,,,,Stamp Exhibition,,,
TRA,19780301.01,FDC,SPO,1.008,$,Carved Pipes        ,,,,Arts/Culture/Traditions,,,
TRA,19780301.02,CMC,PRV,,$$,Stamp of All Countries      ,,,,Arts/Culture/Traditions,,,
TRA,19780609.01,FDC,SPO,1.009,$,Weaving Industry        ,,,,Manufacturing/Industries,Arts/Culture/Traditions,,
TRA,19780925.01,FDC,SPO,1.010,$,Wild Fruits        ,,,,Agriculture/Farming,,,
TRA,19781130.01,FDC,SPO,1.011,$,Care of Cripples       ,,,,Disabled,,,
TRA,19790130.02,FDC,SPO,1.012,$,Initiation Ceremonies        ,,,,Arts/Culture/Traditions,,,
TRA,19790220.01,FDC,SPO,1.012,$,Matanzima inauguration        ,,,,Arts/Culture/Traditions,,,
TRA,19790313.01,FDC,SPO,1.013,$,Water resources        ,,,,Water and Sanitation,,,
TRA,19790904.01,FDC,SPO,1.014,$,Waterfalls         ,,,,Waterfalls,,,
TRA,19791203.01,FDC,SPO,1.015,$,Health Education        ,,,,Health/Medicine,Education,,
TRA,19800115.01,FDC,SPO,1.016,$$,Fishing Flies (a),,,,Fishing/Angling,Sport,,
TRA,19800115.02,FDC,SPO,1.016,$$,Fishing Flies (b),,,,Fishing/Angling,Sport,,
TRA,19800115.03,FDC,SPO,1.016,$$,Fishing Flies (c),,,,Fishing/Angling,Sport,,
TRA,19800222.01,FDC,SPO,1.017,$,Rotary International        ,,,,Rotary International,,,
TRA,19800430.01,FDC,SPO,1.018,$,Cycads         ,,,,Flora/Flowers,,,
TRA,19800730.01,FDC,SPO,1.019,$,Birds         ,,,,Birds/Bats,,,
TRA,19800806.01,CMC,SPO,,$,SA Philatelic Dealers Ass      ,,,,Postal History,,,
TRA,19801029.01,FDC,SPO,1.020,$,Wild Coast,,,,Tourism,Landscapes/Nature,Ships/Maritime,
TRA,19801115.01,FIL,SPO,,$,Essen 80 Stamp Exhibition,,,,Stamp Exhibition,,,
TRA,19810115.01,FDC,SPO,1.021,$,Fishing Flies (a),,,,Fishing/Angling,Sport,,
TRA,19810115.02,FDC,SPO,1.021,$,Fishing Flies (b),,,,Fishing/Angling,Sport,,
TRA,19810115.03,FDC,SPO,1.021,$,Fishing Flies (c),,,,Fishing/Angling,Sport,,
TRA,19810115.04,FDC,SPO,1.021,$,Fishing Flies (d),,,,Fishing/Angling,Sport,,
TRA,19810115.05,FDC,SPO,1.021,$,Fishing Flies (e),,,,Fishing/Angling,Sport,,
TRA,19810415.01,FDC,SPO,1.022,$,Medicinal Plants        ,,,,Flora/Flowers,,,
TRA,19810422.01,FLT,APH,028,$$$,Air Venda Flight Sibasa Pietersburg (same as KMP1.18),,,,Flight and Aircraft,,,
TRA,19810422.02,FLT,KPA,1.18,$$$,Air Venda Flight Sibasa Pietersburg  (same as APH028),,,,Flight and Aircraft,,,
TRA,19810828.01,FDC,SPO,1.023,$,Headdress         ,,,,Arts/Culture/Traditions,,,
TRA,19810828.02,FDC,SPO,S01,$,MS Headdress        ,,,,Arts/Culture/Traditions,,,
TRA,19811026.01,FDC,SPO,1.024,$,5th Anniversary Independance       ,,,,Government and Politics,,,
TRA,19820106.01,FDC,SPO,1.025,$,Fishing Flies (a),,,,Fishing/Angling,Sport,,
TRA,19820106.02,FDC,SPO,1.025,$,Fishing Flies (b),,,,Fishing/Angling,Sport,,
TRA,19820106.03,FDC,SPO,1.025,$,Fishing Flies (c),,,,Fishing/Angling,Sport,,
TRA,19820106.04,FDC,SPO,1.025,$,Fishing Flies (d),,,,Fishing/Angling,Sport,,
TRA,19820106.05,FDC,SPO,1.025,$,Fishing Flies (e),,,,Fishing/Angling,Sport,,
TRA,19820514.01,FDC,SPO,1.026,$,Scouts         ,,,,Boy Scouts/Girl Guides,,,
TRA,19821005.01,FDC,SPO,1.027,$,Heroes of Medicine       ,,,,Health/Medicine,,,
TRA,19821005.02,FDC,SLK,82.02,$$$,SILK Heroes of Medicine      ,,,,Health/Medicine,,,
TRA,19821110.01,FDC,SPO,1.028,$,Umtata         ,,,,Towns/Cities History,Architecture,,
TRA,19821110.02,FDC,SLK,82.03,$$$,SILK Umtata        ,,,,Towns/Cities History,Architecture,,
TRA,19830302.01,FDC,SPO,1.029,$,Fishing Flies (a),,,,Fishing/Angling,Sport,,
TRA,19830302.02,FDC,SPO,1.029,$,Fishing Flies (b),,,,Fishing/Angling,Sport,,
TRA,19830302.03,FDC,SPO,1.029,$,Fishing Flies (c),,,,Fishing/Angling,Sport,,
TRA,19830302.04,FDC,SPO,1.029,$,Fishing Flies (d),,,,Fishing/Angling,Sport,,
TRA,19830302.05,FDC,SPO,1.029,$,Fishing Flies (e),,,,Fishing/Angling,Sport,,
TRA,19830302.06,FDC,SLK,,$$$,SILK Fishing Flies       ,,,,Fishing/Angling,Sport,,
TRA,19830525.01,FDC,SPO,1.030,$,Wildcoast Hotel        ,,,,Tourism,,,
TRA,19830525.02,FDC,SLK,83.02,$$$,SILK Wildcoast Hotel       ,,,,Tourism,,,
TRA,19830817.01,FDC,SPO,1.031,$,Heroes of Medicine       ,,,,Health/Medicine,,,
TRA,19830817.02,FDC,SLK,83.03,$$$,SILK Heroes of Medicine      ,,,,Health/Medicine,,,
TRA,19831109.01,FDC,SPO,1.032,$,Transkei Post Office       ,,,,Postal History,Architecture,,
TRA,19831109.02,FDC,SLK,83.04,$$$,SILK Transkei Post Office      ,,,,Postal History,Architecture,,
TRA,19840210.01,FDC,SPO,1.033,$,Fishing Flies (a),,,,Fishing/Angling,Sport,,
TRA,19840210.02,FDC,SPO,1.033,$,Fishing Flies (b),,,,Fishing/Angling,Sport,,
TRA,19840210.03,FDC,SPO,1.033,$,Fishing Flies (c),,,,Fishing/Angling,Sport,,
TRA,19840210.04,FDC,SPO,1.033,$,Fishing Flies (d),,,,Fishing/Angling,Sport,,
TRA,19840210.05,FDC,SPO,1.033,$,Fishing Flies (e),,,,Fishing/Angling,Sport,,
TRA,19840210.06,FDC,SLK,84.01,$$$,SILK Fishing Flies (a),,,,Fishing/Angling,Sport,,
TRA,19840210.07,FDC,SLK,84.01,$$$,SILK Fishing Flies (b),,,,Fishing/Angling,Sport,,
TRA,19840210.08,FDC,SLK,84.01,$$$,SILK Fishing Flies (c),,,,Fishing/Angling,Sport,,
TRA,19840210.09,FDC,SLK,84.01,$$$,SILK Fishing Flies (d),,,,Fishing/Angling,Sport,,
TRA,19840210.10,FDC,SLK,84.01,$$$,SILK Fishing Flies (e),,,,Fishing/Angling,Sport,,
TRA,19840402.01,FDC,SLK,84.01.1,$$$,SILK Add Def Issue 11c     ,,,,Arts/Culture/Traditions,Definitive Series,,
TRA,19840511.01,FDC,SPO,1.034,$,Post Offices        ,,,,Postal History,Architecture,,
TRA,19840511.02,FDC,SLK,84.03,$$$,SILK Post Offices (600),,,,Postal History,Architecture,,
TRA,19840706.01,FDC,SPO,2.001,$$,2nd Def Issue Xhosa Culture     ,,,,Definitive Series,Arts/Culture/Traditions,,
TRA,19841012.01,FDC,SPO,2.002,$,Heroes of Medicine       ,,,,Health/Medicine,,,
TRA,19841012.02,FDC,SLK,84.04,$$$,SILK Heroes of Medicine      ,,,,Health/Medicine,,,
TRA,19850207.01,FDC,SPO,2.003,$,Soil Conservation        ,,,,,,,
TRA,19850207.02,FDC,GLD,85.03,$$$$,GOLD Save the Soil      ,,,,,,,
TRA,19850207.03,FDC,SLK,85.01,$$$,SILK Soil Conservation       ,,,,,,,
TRA,19850401.01,FDC,SPO,2.003,$,Add Def Issue       ,,,,Definitive Series,Arts/Culture/Traditions,,
TRA,19850401.02,FDC,SLK,85.02,$$$,SILK Add Def Issue      ,,,,Definitive Series,Arts/Culture/Traditions,,
TRA,19850401.03,FDC,PRV,,$$$,Add Def Issue       ,,,,Definitive Series,Arts/Culture/Traditions,,
TRA,19850418.01,FDC,SPO,2.004,$,Bridges         ,,,,Bridges/Dams,,,
TRA,19850418.02,FDC,GLD,85.11,$$$$,GOLD Bridges        ,,,,Bridges/Dams,,,
TRA,19850418.03,FDC,SLK,85.03,$$$,SILK Bridges        ,,,,Bridges/Dams,,,
TRA,19850725.01,FDC,SPO,2.005,$,Match Industry        ,,,,Manufacturing/Industries,,,
TRA,19850725.02,FDC,GLD,85.17,$$$$,GOLD Match Industry       ,,,,Manufacturing/Industries,,,
TRA,19850725.03,FDC,SLK,85.04,$$$,SILK Match Industry       ,,,,Manufacturing/Industries,,,
TRA,19850920.01,FDC,SPO,2.006,$,Heroes of Medicine       ,,,,Health/Medicine,,,
TRA,19850920.02,FDC,GLD,85.22,$$$$,GOLD Heroes of Medicine      ,,,,Health/Medicine,,,
TRA,19850920.03,FDC,SLK,85.05,$$$,SILK Heroes of Medicine      ,,,,Health/Medicine,,,
TRA,19860206.01,FDC,SPO,2.007,$,Port St Johns       ,,,,Towns/Cities History,,,
TRA,19860206.02,FDC,SPO,S02,$,MS Port St Johns      ,,,,Towns/Cities History,,,
TRA,19860206.03,FDC,SLK,86.01,$$$,SILK Port St Johns,600,,,Towns/Cities History,,,
TRA,19860206.04,FDC,GLD,86.03,$$$$,GOLD Port St Johns,150,,,Towns/Cities History,,,
TRA,19860401.01,FDC,SPO,2.007,$,Agriculture         ,,,,Agriculture/Farming,,,
TRA,19860401.02,FDC,SLK,86.02,$$$,SILK Agriculture        ,,,,Agriculture/Farming,,,
TRA,19860501.01,FDC,SPO,2.008,$,Aloes         ,,,,Flora/Flowers,,,
TRA,19860501.02,FDC,GLD,86.10,$$$$,GOLD Aloes        ,,,,Flora/Flowers,,,
TRA,19860501.03,FDC,GLD,86.10S,$$$$,GOLD Aloes MS,,,,Flora/Flowers,,,
TRA,19860501.04,FDC,SLK,86.03,$$$,SILK Aloes        ,,,,Flora/Flowers,,,
TRA,19860501.05,FDC,SLK,86.04,$$$,SILK MS  Aloes      ,,,,Flora/Flowers,,,
TRA,19860501.06,FDC,FOU,01,$,MS Aloes       ,,,,Stamp Exhibition,Flora/Flowers,,
TRA,19860724.01,FDC,SPO,2.009,$,Hydro-Electric Power        ,,,,Water and Sanitation,Energy,,
TRA,19860724.02,FDC,GLD,86.16,$$$$,GOLD Hydro-Electric Power       ,,,,Water and Sanitation,Energy,,
TRA,19860724.03,FDC,SLK,86.05,$$$,SILK Hydro-Electric Power       ,,,,Water and Sanitation,Energy,,
TRA,19861007.01,FDC,SLK,86.04.1,$$$,SILK Johannesburg 100       ,,,,Stamp Exhibition,Flora/Flowers,,
TRA,19861007.02,FIL,SPO,,$$,Johannesburg 100 MS,,,,Stamp Exhibition,Flora/Flowers,,
TRA,19861026.01,FDC,SPO,2.010,$,10th Anniversary Independence       ,,,,Government and Politics,,,
TRA,19861026.02,FDC,SLK,86.06,$$$,SILK 10th Anniversary Independence      ,,,,Government and Politics,,,
TRA,19861026.03,FDC,GLD,86.23,$$$$,GOLD 10th Ann,,,,Government and Politics,,,
TRA,19870205.01,FDC,SPO,2.011,$,Transkei Airways        ,,,,Flight and Aircraft,,,
TRA,19870205.02,FDC,SLK,87.01,$$$,SILK Transkei Airways       ,,,,Flight and Aircraft,,,
TRA,19870205.03,FDC,GLD,87.04,$$$$,GOLD Transkei Airways       ,,,,Flight and Aircraft,,,
TRA,19870401.01,FDC,SPO,2.011,$,Agriculture         ,,,,Agriculture/Farming,,,
TRA,19870401.02,FDC,SLK,87.01.1,$$$,SILK Agriculture        ,,,,Agriculture/Farming,,,
TRA,19870522.01,FDC,SPO,2.012,$,Beadwork         ,,,,Arts/Culture/Traditions,,,
TRA,19870522.02,FDC,SLK,87.03,$$$,SILK MS Beadwork       ,,,,Arts/Culture/Traditions,,,
TRA,19870522.03,CMC,SPO,,$$,Paarl 300 MS Beadwork      ,,,,Arts/Culture/Traditions,Stamp Exhibition,,
TRA,19870522.04,FDC,FOU,02,$$,MS Beadwork       ,,,,Stamp Exhibition,Arts/Culture/Traditions,,
TRA,19870522.05,FDC,GLD,87.16,$$$$,GOLD MS Beadwork       ,,,,Arts/Culture/Traditions,,,
TRA,19870522.06,FDC,GLD,87.15,$$$$,GOLD Beadwork,,,,Arts/Culture/Traditions,,,
TRA,19870827.01,FDC,SPO,2.013,$,Spiders         ,,,,Spiders,,,
TRA,19871022.01,FDC,SPO,2.014,$,Domestic Animals        ,,,,Agriculture/Farming,,,
TRA,19871022.02,FDC,SLK,87.05,$$$,SILK Domestic Animals       ,,,,Agriculture/Farming,,,
TRA,19880218.01,FDC,SPO,2.015,$,Seaweed         ,,,,Fish and Marine Life,,,
TRA,19880505.01,FDC,SPO,2.016,$,Blanket Factory        ,,,,Manufacturing/Industries,,,
TRA,19880505.02,FDC,SLK,88.02,$$$,SILK Blanket Factory       ,,,,Manufacturing/Industries,,,
TRA,19880804.01,FDC,SPO,2.017,$,Grosvenor Shipwreck        ,,,,Ships/Maritime,,,
TRA,19880804.02,FDC,SLK,88.03,$$$,SILK Grosvenor Shipwreck       ,,,,Ships/Maritime,,,
TRA,19880804.03,FDC,SLK,88.04,$$$,SILK MS  Grosvenor Shipwreck     ,,,,Ships/Maritime,,,
TRA,19880804.05,FDC,FOU,03,$$,MS Grosvenor Shipwreck      ,,,,Stamp Exhibition,Ships/Maritime,,
TRA,19881020.01,FDC,SPO,2.018,$$,Wildlife         ,,,,Wildlife,,,
TRA,19881020.02,FDC,SLK,88.05,$$$,SILK Wildlife        ,,,,Wildlife,,,
TRA,19881122.01,FIL,FED,003,$$,MS PMB Stamp Exhibition       ,,,,Stamp Exhibition,,,
TRA,19890119.01,FDC,SPO,2.019,$$,Rail and Road Transport      ,,,,Railway/Trains,,,
TRA,19890119.02,FDC,SLK,89.01,$$$,SILK Rail and Road Transport,,,,Railway/Trains,,,
TRA,19890119.03,FDC,FOU,04,$$$,MS Trains       ,,,,Stamp Exhibition,,,
TRA,19890119.04,FDC,PRV,,$$$,Trains,,,,Railway/Trains,,,
TRA,19890420.01,FDC,SPO,2.020,$,Weaving and Basketry       ,,,,Arts/Culture/Traditions,Manufacturing/Industries,,
TRA,19890420.02,FDC,SLK,89.04,$$$,SILK Weaving and Basketry      ,,,,Arts/Culture/Traditions,Manufacturing/Industries,,
TRA,19890720.01,FDC,SPO,2.021,$,Food from the Sea      ,,,,Fish and Marine Life,,,
TRA,19890906.01,FIL,FED,004,$$,MS Wanderers Stamp Exhibition,,,,Stamp Exhibition,,,
TRA,19891005.01,FDC,SPO,2.022,$,Trees         ,,,,Forestry/Trees,,,
TRA,19891005.02,FDC,SLK,89.06,$$$,SILK Trees        ,,,,Forestry/Trees,,,
TRA,19900118.01,FDC,SPO,2.023,$,Fossils         ,,,,Dinosaurs/Fossils/Archaeology,,,
TRA,19900329.01,FDC,SPO,2.024,$,Heroes of Medicine       ,,,,Health/Medicine,,,
TRA,19900329.02,FDC,SLK,90.02,$$$,SILK Heroes of Medicine      ,,,,Health/Medicine,,,
TRA,19900628.01,FDC,SPO,2.025,$,Diviners         ,,,,Arts/Culture/Traditions,,,
TRA,19900628.02,FDC,SLK,90.03,$$$,SILK Diviners        ,,,,Arts/Culture/Traditions,,,
TRA,19900628.03,FDC,FOU,05,$$$,MS Diviners      ,,,,Stamp Exhibition,,,
TRA,19900703.01,FDC,SPO,2.025,$,Building Initiation Hut       ,,,,Arts/Culture/Traditions,,,
TRA,19900801.01,FIL,FED,005,$$,MS Stamps 150 Years Stamp Exhibition,,,,Stamp Exhibition,,,
TRA,19900920.01,FDC,SPO,2.026,$$,Flowers         ,,,,Flora/Flowers,,,
TRA,19900920.02,FDC,SLK,90.06,$$$,SILK Flowers        ,,,,Flora/Flowers,,,
TRA,19910110.01,FDC,SPO,2.027,$$,Flowers         ,,,,Flora/Flowers,,,
TRA,19910110.02,FDC,SLK,91.01,$$$,SLK Flowers        ,,,,Flora/Flowers,,,
TRA,19910404.01,FDC,SPO,2.028,$$$,Dolphins         ,,,,Whales/Dolphins/Sharks,,,
TRA,19910620.01,FDC,SPO,2.029,$$$,Endangered Birds        ,,,,Birds/Bats,,,
TRA,19910620.02,FDC,SLK,91.03,$$$,SILK Endangered Birds       ,,,,Birds/Bats,,,
TRA,19910620.03,FDC,FOU,06,$$$,MS Birds      ,,,,Stamp Exhibition,,,
TRA,19910926.01,FDC,SPO,2.030,$$$,Heroes of Medicine       ,,,,Health/Medicine,,,
TRA,19911009.04,FIL,FED,006,$$,MS CPT Stamp Exhibition,,,,Health/Medicine,,,
TRA,19920220.01,FDC,SPO,2.031,$$$,Orchids         ,,,,Orchids,,,
TRA,19920401.01,FDC,SPO,2.032,$$$,Heroes of Medicine       ,,,,Health/Medicine,,,
TRA,19920716.01,FDC,SPO,2.033,$$$,Water Fowl        ,,,,Birds/Bats,,,
TRA,19920716.02,FDC,FOU,07,$$$,MS Water Fowl     ,,,,Stamp Exhibition,,,
TRA,19920917.01,FDC,SPO,2.034,$$$,Shells         ,,,,Shells,,,
TRA,19930212.01,FDC,SPO,2.035,$$$,Dogs         ,,,,Cats/Dogs,,,
TRA,19930615.01,FDC,SPO,2.036,$$$,Prehistoric Animals        ,,,,Dinosaurs/Fossils/Archaeology,,,
TRA,19930820.01,FDC,SPO,2.037,$$$,Heroes of Medicine       ,,,,Health/Medicine,,,
TRA,19931015.01,FDC,SPO,2.038,$$$,Doves         ,,,,Birds/Bats,,,
TRA,19931015.02,FDC,SPO,S03,$$$,Doves MS,,,,Birds/Bats,,,
TRA,19940318.01,FDC,SPO,2.039,$$$,Shipwrecks         ,,,,Ships/Maritime,,,
VEN,19790913.01,FDC,SPO,1.001,$$,1st Def Issue Flowers      ,,,,Definitive Series,Flora/Flowers,,
VEN,19790913.02,FDC,SPO,1.001,$,Independance         ,,,,Government and Politics,,,
VEN,19791122.01,FIL,SPO,,$,SAFHA 79 Philatelic Dealers Ass     ,,,,Postal History,,,
VEN,19800213.01,FDC,SPO,1.002,$,Wood carvings        ,,,,Arts/Culture/Traditions,,,
VEN,19800514.01,FDC,SPO,1.003,$,Tea cultivation        ,,,,Agriculture/Farming,,,
VEN,19800813.01,FDC,SPO,1.004,$,Banana Cultivation        ,,,,Agriculture/Farming,,,
VEN,19801113.01,CMC,PRV,,$$$,Stamps of all Countries Butterflies     ,,,,Butterflies,,,
VEN,19801113.02,FDC,SPO,1.005,$,Butterflies         ,,,,Butterflies,,,
VEN,19810216.01,FDC,SPO,1.006,$,Sunbirds         ,,,,Birds/Bats,,,
VEN,19810506.01,FDC,SPO,1.007,$,Lakes and Waterfalls       ,,,,Waterfalls,Water and Sanitation,,
VEN,19810911.01,FDC,SPO,1.008,$,Orchids         ,,,,Orchids,,,
VEN,19810911.02,FDC,SPO,S01,$,MS Orchids        ,,,,Orchids,,,
VEN,19811113.01,FDC,SPO,1.009,$,Musical instruments        ,,,,Music,,,
VEN,19820226.01,FDC,SPO,1.010,$,Sisal Cultivation        ,,,,Agriculture/Farming,,,
VEN,19820615.01,FDC,SPO,1.011,$,History of Writing       ,,,,Writing,,,
VEN,19820917.01,FDC,SPO,1.012,$,Indigenous Trees        ,,,,Forestry/Trees,,,
VEN,19820917.02,FDC,SLK,82.01,$$$,SILK Indigenous Trees (1000 issued)      ,,,,Forestry/Trees,,,
VEN,19821125.01,FDC,SPO,1.013,$,Frogs         ,,,,Frogs,,,
VEN,19821125.02,FDC,SLK,82.02,$$$,SILK Frogs        ,,,,Frogs,,,
VEN,19830216.01,FDC,SPO,1.014,$,Migratory Birds        ,,,,Birds/Bats,,,
VEN,19830216.02,FDC,SLK,83.01,$$$,SILK Migratory Birds (1200),,,,Birds/Bats,,,
VEN,19830511.01,FDC,SPO,1.015,$,History of Writing       ,,,,Writing,,,
VEN,19830511.02,FDC,SLK,83.02,$$$,SILK History of Writing      ,,,,Writing,,,
VEN,19830803.01,FDC,SPO,1.016,$,Trees         ,,,,Forestry/Trees,,,
VEN,19830803.02,FDC,SLK,83.03,$$$,SILK Trees (600),,,,Forestry/Trees,,,
VEN,19830803.03,FDC,PRV,,$$$,Trees         ,,,,Forestry/Trees,,,
VEN,19831025.01,FDC,SPO,1.017,$,Fruit         ,,,,Agriculture/Farming,,,
VEN,19831025.02,FDC,SLK,83.04,$$$,SILK Fruit        ,,,,Agriculture/Farming,,,
VEN,19840217.01,FDC,SPO,1.018,$,History of Writing       ,,,,Writing,,,
VEN,19840217.02,FDC,SLK,84.01,$$$,SILK History of Writing      ,,,,Writing,,,
VEN,19840402.01,FDC,SLK,84.01S,$$$,SILK add value Def Issue     ,,,,Definitive Series,Flora/Flowers,,
VEN,19840402.02,FDC,PRV,,$$,Add Def value 11c,400,,,Definitive Series,Flora/Flowers,,
VEN,19840426.01,FDC,SPO,1.019,$,Birds         ,,,,Birds/Bats,,,
VEN,19840426.02,FDC,SLK,84.02,$$$,SILK Birds        ,,,,Birds/Bats,,,
VEN,19840621.01,FDC,SPO,1.020,$,Trees         ,,,,Forestry/Trees,,,
VEN,19840621.02,FDC,SLK,84.03,$$$,SILK Trees        ,,,,Forestry/Trees,,,
VEN,19840818.01,FDC,SPO,1.020.1,$,Donald Fraser Hospital       ,,,,Health/Medicine,,,
VEN,19840913.01,FDC,SPO,1.021,$,Ann of Independance       ,,,,Government and Politics,,,
VEN,19840913.02,FDC,SLK,84.04,$$$,SILK Ann of Independance      ,,,,Government and Politics,,,
VEN,19850110.01,FDC,SPO,1.022,$,Songbirds         ,,,,Birds/Bats,,,
VEN,19850110.02,FDC,GLD,85.01,$$$$,GOLD Songbirds        ,,,,Birds/Bats,,,
VEN,19850110.03,FDC,SLK,85.01,$$$,SILK Songbirds        ,,,,Birds/Bats,,,
VEN,19850321.01,FDC,SPO,1.023,$,History of writing       ,,,,Writing,,,
VEN,19850321.02,FDC,GLD,85.09,$$$$,GOLD History of writing      ,,,,Writing,,,
VEN,19850321.03,FDC,SLK,85.02,$$$,SILK History of writing      ,,,,Writing,,,
VEN,19850401.01,FDC,SPO,1.023.1,$,Extra value Def Issue      ,,,,Flora/Flowers,,,
