Area,Date,Type,Issued By,No,Value,Description,# Issued,Atlas,Alberta,Theme A,Theme B,Theme C,Theme D
RSA,20150402.01,FDC,SAPO,8.080,$$$$$,World Congress Nephrology,1000,,,Health/Medicine,,,
RSA,20150504.01,FDC,SAPO,8.081,$$$$,Firefighters Day,1000,,,Cars,,,
RSA,20150504.02,FDC,SAPO,8.082,$$$$,Firefighters Day,1000,,,Cars,,,
RSA,20150702.01,FDC,SAPO,8.084,$$$,Musical Legends,2000,,,Music,,,
RSA,20150702.02,FDC,SAPO,8.085,$$$,Musical Legends,2000,,,Music,,,
RSA,20150831.01,FDC,SAPO,8.095,$$$$,Kingfishers,2000,,,Birds,,,
RSA,20150907.01,FDC,SAPO,8.088,$$$$,World Forestry Congress,2000,,,Trees,,,
RSA,20150909.01,FDC,SAPO,8.086,$$$$,Jellyfish,2000,,,Fish and Marine Life,,,
RSA,20150909.02,FDC,SAPO,8.087,$$$$,Jellyfish,2000,,,Fish and Marine Life,,,
RSA,20151009.01,FDC,SAPO,8.092,$$$,World Post Day       ,2000,,,Stamp Day,,,
RSA,20160826.01,FDC,SAPO,8.093,$$$$,SA Geology        ,1000,,,Geology,,,
RSA,20160826.02,FDC,SAPO,8.094,$$$$,SA Geology        ,1000,,,Geology,,,
RSA,20160914.01,FDC,SAPO,8.090,$$$$,Telling stories with Light,1000,,,Arts/Culture/Traditions,,,
RSA,20160914.02,FDC,SAPO,8.091,$$$$,Telling stories with Light,1000,,,Arts/Culture/Traditions,,,
RSA,20160926.01,FDC,SAPO,8.096,$$$$,CITES COP17,1000,,,Wildlife,,,
RSA,20161007.01,FDC,SAPO,8.097,$$$$,Puppets,1000,,,Arts/Culture/Traditions,,,
RSA,20161021.01,FDC,SAPO,8.098,$$$,Biospheres,1000,,,Landscapes/Nature,,,
RSA,20161021.02,FDC,SAPO,8.099,$$$,Biospheres,1000,,,Landscapes/Nature,,,
RSA,20161109.01,FDC,SAPO,8.100,$$$,National Parks        ,1000,,,Wildlife,Landscapes/Nature,,
RSA,20161109.02,FDC,SAPO,8.101,$$$,National Parks        ,1000,,,Wildlife,Landscapes/Nature,,
RSA,20161124.01,FDC,SAPO,8.102,$$$,Smile SA,1000,,,,,,
RSA,20170420.01,FDC,SAPO,8.105,$$$,Architecture         ,1000,,,Architecture,,,
RSA,20170518.01,FDC,SAPO,8.106,$$$$,Bee eaters        ,1000,,,Birds,,,
RSA,20170712.01,FDC,SAPO,8.107,$$$$,Bees         ,1000,,,Insects,,,
RSA,20170810.01,FDC,SAPO,8.108,$$$$$,SA National Parks       ,1000,,,Wildlife,Landscapes/Nature,,
RSA,20170908.01,FDC,SAPO,8.109,$$$,Homo Naledi        ,1000,,,Archaeology,,,
RSA,20171006.01,FDC,SAPO,8.110,$$$$,Winemaking         ,1000,,,Wines and Beer,,,
RSA,20171009.01,FDC,SAPO,8.111,$$$$,Mail Sorting        ,1000,,,Postal History,,,
RSA,20171107.01,FDC,SAPO,8.113,$$$,Helen Suzman        ,1000,,,Famous Persons,,,
RSA,20171201.01,FDC,SAPO,8.112,$$$$,50 Years Heart Transplant Chris Barnard    ,1000,,,Health/Medicine,,,
RSA,20180531.01,FDC,SAPO,8.115,$$$$,National Parks        ,1500,,,Wildlife,Landscapes/Nature,,
RSA,20180607.01,FDC,SAPO,,$$$$,Joint Issue India SA,,,,Diplomacy,,,
RSA,20180708.01,FDC,SAPO,8.114,$$$,Mandela joint issue with Germany     ,1500,,,Mandela,,,
RSA,20181009.01,FDC,SAPO,8.117,$$$,Pres Ramaphosa in auguration.png      ,1000,,,Presidents and Leaders,,,
RSA,20181018.01,FIL,SAPO,,$$$$,Stamp Show Pretoria       ,,,,Stamp Exhibition,,,
RSA,20181126.01,FDC,SAPO,8.116,$$$$,Big Five Wildlife       ,,,,Wildlife,,,
RSA,20190426.01,FDC,SAPO,8.118,$$$$,25 Years Democracy       ,,,,Flags,National Festivals,,
RSA,20190619.01,FDC,SAPO,8.119,$$$$,Famous Diamonds        ,,,,Gem Stones/Jewels,,,
RSA,20190619.02,FDC,SAPO,8.120,$$$$,Famous Diamonds        ,,,,Gem Stones/Jewels,,,
RSA,20190718.01,FDC,SAPO,8.121,$$$$,Cycads         ,,,,Flora/Flowers,,,
RSA,20191009.01,FDC,SAPO,8.124,$$$$,SASSA         ,,,,,,,
RSA,20200115.01,FDC,SAPO,8.128,$$$$,Southern Skies        ,,,,Astronomy,,,
RSA,20200115.02,FDC,SAPO,8.129,$$$$,Southern Skies        ,,,,Astronomy,,,
RSA,20200131.01,FDC,SAPO,8.123,$$$$,Poets of Word and Sound     ,,,,Literature/Writers,,,
RSA,20200229.01,FDC,SAPO,8.130,$$$$,Frogs         ,,,,Frogs,,,
RSA,20200312.01,FDC,SAPO,8.122,$$$$,Woodpeckers         ,,,,Birds,,,
RSA,20200312.02,FDC,SAPO,8.117,$$$$,Pres Ramaphosa        ,,,,Presidents and Leaders,,,
RSA,20200703.01,FDC,SAPO,8.131,$$$$,2019 Rugby World Cup Champions     ,,,,Sport,Rugby,,
RSA,19800503.01,CMC,SARS,,15.00,Last train vs Coastal route Walvisbay to Swakopmund  ,,,,Railway/Trains,,,
RSA,19800903.02,CMC,SATS,,15.00,Last Coal Fired Tugboat      ,2000,,,Ships/Maritime,,,
RSA,19871223.01,CMC,SATS,SATS003,30.00,Botrivier Hermanus 1912 - 1987     ,,,,Transport,Cars,,
RSA,19900117.01,CMC,SATS,,25.00,100 Years Railway line Braamfontein Roodepoort,,,,Railway/Trains,,,
RSA,19751003.01,CMC,SSS,,15.00,Last Voyage SA Oranje      ,,249,,Ships/Maritime,,,
RSA,19760601.01,CMC,SSS,,35.00,Last Departure Pendennis Castle from CPT    ,,,,Ships/Maritime,,,
RSA,19770906.01,CMC,SSS,,35.00,Last departure Winsor Castle from CPT    ,,,,Ships/Maritime,,,
RSA,19770927.02,CMC,SSS,,$$,SA Vaal last Passenger Mail ship    ,,306,,Ships/Maritime,,,
RSA,19870401.07,MIL,SHS,1,15.00,AB Just Nuisance RN      ,,,,Military,,,
RSA,19871121.01,MIL,SHS,2,10.00,300 Years Simons Town      ,,,,Towns/Cities History,,,
RSA,19881129.01,MIL,SHS,3,10.00,SATS General Botha       ,,,,Ships/Maritime,Military,,
RSA,19891122.01,MIL,SHS,4,8.00,SMS Konigsberg        ,,,,Military,Flight and Aircraft,,
RSA,19910828.01,MIL,SNM,1,10.00,Generaal Botha Old Boys Ass     ,,,,Military,,,
RSA,19931015.01,MIL,SNM,2,10.00,Naval Store Simons Town      ,,,,Military,,,
RSA,19940402.01,MIL,SNM,3,10.00,AB Nuisance RN       ,,,,Military,,,
RSA,19950807.01,MIL,SNM,4,10.00,Battle of Muizenberg       ,,,,Military,Ships/Maritime,,
RSA,19961202.01,MIL,SNM,5,10.00,Martello Tower Simons Town      ,,,,Military,,,
RSA,19750714.01,CMC,AEROBIC,5,25.00,Silver Falcons        ,,242,,Flight and Aircraft,Military,,
RSA,19571125.01,FLT,SAA,,$$$$,SAA JHB Perth       ,,111,,Flight and Aircraft,,,
RSA,19571127.01,FLT,SAA,,$$$$$,SAA Flight Perth Johannesburg,,,,Flight and Aircraft,,,
RSA,19700201.01,FLT,SAA,,75.00,SAA First Flight CPT London      ,,,,Flight and Aircraft,,,
RSA,19730903.01,FLT,SAA,001,$$$$$$,SAA Flight London JHB (1st non-stop),1000,,,Flight and Aircraft,,,
RSA,19731102.02,FLT,SAA,002,$$$$,SAA Flight JHB New York (same as KMP06 and APH01),2000,,,Flight and Aircraft,,,
RSA,19740626.01,FLT,SAA,003,$$$,SAA Flight JHB Hong Kong (via Seychelles)   ,2000,222,,Flight and Aircraft,,,
RSA,19760323.01,FLT,SAA,004,$$,SAA World Record Flight Seatle JHB    ,10500,,,Flight and Aircraft,,,
RSA,19760401.03,FLT,SAA,005,$$,Jan Smuts Airport       ,18860,,,Flight and Aircraft,,,
RSA,19760401.04,FLT,SAA,006,$,Flight Durban Richardsbay       ,10500,,,Flight and Aircraft,,,
RSA,19760401.05,FLT,SAA,007,$,Flight Richardsbay Durban,10500,,,Flight and Aircraft,,,
RSA,19760424.01,FLT,SAA,008,$$,First Comm flight 747SP      ,10500,,,Flight and Aircraft,,,
RSA,19760505.01,FLT,SAA,009,$,Flight JHB Athens via Abidjan     ,10500,,,Flight and Aircraft,,,
RSA,19760803.01,FLT,SAA,010,$,Flight JHB Frankfurt       ,13000,,,Flight and Aircraft,,,
RSA,19760805.01,FLT,SAA,011,$,Flight JHB New York      ,13000,,,Flight and Aircraft,,,
RSA,19761105.01,FLT,SAA,012,$,Flight JHB Vienna       ,10000,   ,,Flight and Aircraft,,,
RSA,19770101.01,FLT,SAA,013,$,Flight JHB CPT       ,12000,,,Flight and Aircraft,,,
RSA,19770101.02,FLT,SAA,014,$,Flight CPT JHB       ,12000,,,Flight and Aircraft,,,
RSA,19770106.01,FLT,SAA,015,$,Flight JHB Sydney       ,12000,,,Flight and Aircraft,,,
RSA,19770401.01,FLT,SAA,017,$$,Flight Durban JHB       ,12000,,,Flight and Aircraft,,,
RSA,19770401.02,FLT,SAA,018,$$,Flight CPT London       ,12000,,,Flight and Aircraft,,,
RSA,19770401.03,FLT,SAA,016,$$,Flight JHB Durban (date error should be 19770211)  ,12000,,,Flight and Aircraft,,,
RSA,19770402.01,FLT,SAA,019,$,Flight London Cape Town      ,12000,,,Flight and Aircraft,,,
RSA,19770405.01,FLT,SAA,020,$,Flight JHB Brussels       ,12000,,,Flight and Aircraft,,,
RSA,19770607.01,FLT,SAA,021,$,Flight Durban PE George CPT     ,12000,,,Flight and Aircraft,,,
RSA,19770607.02,FLT,SAA,022,$,Flight CPT George PE Durban     ,12000,,,Flight and Aircraft,,,
RSA,19770701.01,FLT,SAA,023,$,Flight JHB Frankfurt       ,12000,,,Flight and Aircraft,,,
RSA,19770701.02,FLT,SAA,024,$,Flight JHB Hong Kong      ,12000,,,Flight and Aircraft,,,
RSA,19770703.01,FLT,SAA,025,$,Flight Hong Kong JHB      ,12000,,,Flight and Aircraft,,,
RSA,19770822.01,FLT,SAA,026,$,Flight Windhoek JHB       ,12000,,,Flight and Aircraft,,,
RSA,19771105.01,FLT,SAA,027,$,Flight JHB George CPT      ,12000,,,Flight and Aircraft,,,
RSA,19771105.02,FLT,SAA,028,$,Flight CPT George JHB      ,12000,,,Flight and Aircraft,,,
RSA,19780404.01,FLT,SAA,,60.00,SAA Flight JHB Tel-Aviv       ,,,,Flight and Aircraft,,,
RSA,19780404.02,FLT,SAA,,300.00,SAA Flight Tel-Aviv to JHB      ,,,,Flight and Aircraft,,,
RSA,19800309.01,FLT,SAA,030,$,Flight JHB Lusaka       ,15000,,,Flight and Aircraft,,,
RSA,19801008.04,FLT,SAA,,$,30 Years flights Israel SA,,365,,Flight and Aircraft,,,
RSA,19801008.05,FLT,SAA,,,GEBEKS80 Stamp Exhibition       ,,,,Stamp Exhibition,,,
RSA,19801103.04,FLT,SAA,031,$,Flight JHB Taipai       ,30000,,,Flight and Aircraft,,,
RSA,19801104.01,FLT,SAA,032,$,Flight Taipai JHB       ,30000,,,Flight and Aircraft,,,
RSA,19801203.01,FLT,SAA,033,$,Flight CPT Frankfurt       ,30000,,,Flight and Aircraft,,,
RSA,19801204.02,FLT,SAA,034,$,Flight Frankfurt CPT,30000,,,Flight and Aircraft,,,
RSA,19821126.01,FLT,SAA,035,$,Flight JHB Perth       ,30000,,,Flight and Aircraft,,,
RSA,19821203.01,FLT,SAA,036,$,Flight JHB Zurich       ,30000,,,Flight and Aircraft,,,
RSA,19821208.02,FLT,SAA,037,$,Flight JHB Houston       ,30000,,,Flight and Aircraft,,,
RSA,19830602.01,FLT,SAA,038,$,Flight JHB London       ,30000,,,Flight and Aircraft,,,
RSA,19840201.03,FLT,SAA,039,$,50 years South African Airways flights    ,35000,,,Flight and Aircraft,,,
RSA,19850806.01,FLT,SAA,040,$,50 years Flight JHB CPT     ,35000,,,Flight and Aircraft,,,
RSA,19850809.01,FLT,SAA,041,$,50 years Flight CPT JHB     ,35000,,,Flight and Aircraft,,,
RSA,19851217.01,FLT,SAA,042,$,Flight DC3 50 years      ,35000,,,Flight and Aircraft,,,
RSA,19870609.01,FLT,SAA,043,$,Johannesburg Lusaka        ,,,,Flight and Aircraft,,,
RSA,19870714.01,FLT,SAA,044,$,Flight JHB Lourenzo Marques      ,,,,Flight and Aircraft,,,
RSA,19880430.01,CMC,SAA,,,SAA Museum Wing and Wheels Day,,,,Ships/Maritime,Cars,,
RSA,19880822.01,FLT,SAA,045,$,JHB London 25 years      ,,,,Flight and Aircraft,,,
RSA,19880822.02,FLT,SAA,046,$,Flight London JHB 25 years     ,,,,Flight and Aircraft,,,
RSA,19891207.01,FLT,SAA,047,$,21 years service Boeing 737     ,,,,Flight and Aircraft,,,
RSA,19900223.01,FLT,SAA,048,$$,JHB Rio 21 years      ,,,,Flight and Aircraft,,,
RSA,19900901.01,FLT,SAA,049,$$,Flight JHB Durban Antananarivo      ,,609,,Flight and Aircraft,,,
RSA,19910222.01,FLT,SAA,050,$,Flight New Boeing 747-400      ,,624,,Flight and Aircraft,,,
RSA,19910403.01,FLT,SAA,051,$,First West African Regional Service     ,,627,,Flight and Aircraft,,,
RSA,19911114.04,FLT,SAA,,,Airbus A320 First flight JHB Durban,,,,Flight and Aircraft,,,
RSA,19920119.01,FLT,SAA,,8.00,SAA flight Sydney JHB      ,,,,Flight and Aircraft,,,
RSA,19920406.01,FLT,SAA,052,$,Flight JHB Luanda       ,,658,,Flight and Aircraft,,,
RSA,19920418.01,FLT,SAA,,,Flight African Unity Games Dakar Germiston,,,,Flight and Aircraft,,,
RSA,19920531.01,FLT,SAA,,,Presidential Flight FW de Klerk visit to Russia,,,,Flight and Aircraft,,,
RSA,19920531.02,FLT,SAA,,,Presidential Flight FW de Klerk visit to Japan,,,,Flight and Aircraft,,,
RSA,19920617.01,FLT,SAA,,,Presidential Flight FW de KLerk to Russia - return flight,,,,Flight and Aircraft,,,
RSA,19930202.01,FLT,SAA,,,SAA First flight JHB Cyprus,,,,Flight and Aircraft,,,
RSA,19930630.01,FLT,SAA,053,$,Flight SA264        ,,689,,Flight and Aircraft,,,
RSA,19930908.01,FLT,SAA,054,$,Flight SA260        ,,692,,Flight and Aircraft,,,
RSA,19931021.01,FLT,SAA,055,$,Flight JHB Dubai       ,,700,,Flight and Aircraft,,,
RSA,19940131.01,FLT,SAA,091,$,JHB Paris        ,,712,,Flight and Aircraft,,,
RSA,19940201.01,FLT,SAA,056,$,60 Years JHB Bloem      ,,713,,Flight and Aircraft,,,
RSA,19940201.02,FLT,SAA,057,$,60 Years JHB CPT      ,,714,,Flight and Aircraft,,,
RSA,19940201.03,FLT,SAA,058,$,60 Years JHB Durban      ,,715,,Flight and Aircraft,,,
RSA,19940201.04,FLT,SAA,059,$,JHB East London       ,,716,,Flight and Aircraft,,,
RSA,19940201.05,FLT,SAA,061,$,JHB Kimberley        ,,717,,Flight and Aircraft,,,
RSA,19940201.06,FLT,SAA,062,$,JHB Port Elizabeth       ,,718,,Flight and Aircraft,,,
RSA,19940201.07,FLT,SAA,063,$,JHB Upington        ,,719,,Flight and Aircraft,,,
RSA,19940201.08,FLT,SAA,065,$,JHB Maputo        ,,721,,Flight and Aircraft,,,
RSA,19940201.09,FLT,SAA,066,$,JHB Harare        ,,722,,Flight and Aircraft,,,
RSA,19940201.10,FLT,SAA,067,$,JHB Victoria Falls       ,,723,,Flight and Aircraft,,,
RSA,19940201.11,FLT,SAA,070,$,JHB Lilongwe        ,,724,,Flight and Aircraft,,,
RSA,19940201.12,FLT,SAA,072,$,JHB Naurobi        ,,725,,Flight and Aircraft,,,
RSA,19940201.13,FLT,SAA,078,$,JHB Tel Aviv       ,,726,,Flight and Aircraft,,,
RSA,19940201.14,FLT,SAA,080,$,JHB Singapore        ,,727,,Flight and Aircraft,,,
RSA,19940201.15,FLT,SAA,082,$,JHB Taipai        ,,728,,Flight and Aircraft,,,
RSA,19940201.16,FLT,SAA,087,$,JHB New York       ,,729,,Flight and Aircraft,,,
RSA,19940201.17,FLT,SAA,099,$,Skukuza JHB        ,,733,,Flight and Aircraft,,,
RSA,19940201.18,FLT,SAA,092,$,JHB Frankfurt        ,,730,,Flight and Aircraft,,,
RSA,19940201.19,FLT,SAA,096,$,JHB London        ,,731,,Flight and Aircraft,,,
RSA,19940201.20,FLT,SAA,098,$,JHB Skukuza        ,,732,,Flight and Aircraft,,,
RSA,19940201.21,FLT,SAA,100,$,60 Years SAA       ,,734,,Flight and Aircraft,,,
RSA,19940201.22,FLT,SAA,064,$,JHB Windhoek        ,,720,,Flight and Aircraft,,,
RSA,19940202.01,FLT,SAA,060,$,JHB George        ,,735,,Flight and Aircraft,,,
RSA,19940202.02,FLT,SAA,069,$,JHB Lusaka        ,,736,,Flight and Aircraft,,,
RSA,19940202.03,FLT,SAA,073,$,JHB Blantyre        ,,737,,Flight and Aircraft,,,
RSA,19940202.04,FLT,SAA,076,$,JHB Cairo        ,,738,,Flight and Aircraft,,,
RSA,19940202.05,FLT,SAA,079,$,JHB Athens        ,,739,,Flight and Aircraft,,,
RSA,19940202.06,FLT,SAA,083,$,JHB Perth        ,,740,,Flight and Aircraft,,,
RSA,19940202.07,FLT,SAA,084,$,JHB Sydney        ,,741,,Flight and Aircraft,,,
RSA,19940202.08,FLT,SAA,089,$,JHB Lisbon        ,,742,,Flight and Aircraft,,,
RSA,19940202.09,FLT,SAA,093,$,JHB Munich        ,,743,,Flight and Aircraft,,,
RSA,19940202.10,FLT,SAA,094,$,JHB Hamburg        ,,744,,Flight and Aircraft,,,
RSA,19940203.01,FLT,SAA,068,$,JHB Bulawayo        ,,745,,Flight and Aircraft,,,
RSA,19940203.02,FLT,SAA,077,$,JHB Dubai        ,,746,,Flight and Aircraft,,,
RSA,19940203.03,FLT,SAA,095,$,JHB Amsterdam        ,,747,,Flight and Aircraft,,,
RSA,19940204.01,FLT,SAA,074,$,JHB Port Louis       ,,748,,Flight and Aircraft,,,
RSA,19940204.02,FLT,SAA,075,$,JHB Moroni        ,,749,,Flight and Aircraft,,,
RSA,19940204.03,FLT,SAA,081,$,JHB Hong Kong       ,,750,,Flight and Aircraft,,,
RSA,19940204.04,FLT,SAA,086,$,JHB Miami        ,,751,,Flight and Aircraft,,,
RSA,19940204.05,FLT,SAA,088,$,JHB Milan        ,,752,,Flight and Aircraft,,,
RSA,19940204.06,FLT,SAA,090,$,JHB Zurich        ,,753,,Flight and Aircraft,,,
RSA,19940207.01,FLT,SAA,071,$,JHB Luanda        ,,754,,Flight and Aircraft,,,
RSA,19940207.02,FLT,SAA,085,$,JHB Rio de Janeiro      ,,755,,Flight and Aircraft,,,
RSA,19940207.03,FLT,SAA,097,$,JHB Manchester        ,,756,,Flight and Aircraft,,,
RSA,19940223.01,FLT,SAA,101,$$,Flight JHB New York,,757,,Flight and Aircraft,,,
RSA,19940411.01,FLT,SAA,102,$$,Flight JHB Sao Paulo      ,,760,,Flight and Aircraft,,,
RSA,19940503.01,FLT,SAA,103,$$,Flight JHB Kinshasa       ,,761,,Flight and Aircraft,,,
RSA,19940719.01,FLT,SAA,104,$$,Flight JHB Oshkosh       ,,767,,Flight and Aircraft,,,
RSA,19940831.01,FLT,SAA,105,$$,Flight 265        ,,769,,Flight and Aircraft,,,
RSA,19941031.01,FLT,SAA,106,$$,CPT Hong Kong       ,,775,,Flight and Aircraft,,,
RSA,19960630.01,FLT,SAA,,,JHB Atlanta Olympics,,,,Flight and Aircraft,,,
RSA,20120131.01,FLT,SAA,,,SAA flight Airbus A340-600 JHB Beijing,,,,Flight and Aircraft,,,
RSA,19900222.01,FLT,SAAM,001,,Last day of old date stamp Jan Smuts,,,,Flight and Aircraft,,,
RSA,19900223.02,FLT,SAAM,002,,First day of new date stamp Jan Smuts,,,,Flight and Aircraft,,,
RSA,19900326.01,FLT,SAAM,003,,SAA Flight JHB Manchester,,,,Flight and Aircraft,,,
RSA,19900327.01,FLT,SAAM,004,,SAA Flight Manchester JHB,,,,Flight and Aircraft,,,
RSA,19900901.02,FLT,SAAM,005,$$,SAA Flight JHB Madagascar,,609,,Flight and Aircraft,,,
RSA,19900901.03,FLT,SAAM,006,,SAA Flight Madagascar JHB,,,,Flight and Aircraft,,,
RSA,19901005.01,FLT,SAAM,007,,60 Years Solo flight London CPT,,,,Flight and Aircraft,,,
RSA,19901203.01,FLT,SAAM,008,,SAA flight JHB Nairobi,,,,Flight and Aircraft,,,
RSA,19901204.01,FLT,SAAM,009,,SAA flight Nairobi JHB,,,,Flight and Aircraft,,,
RSA,19910119.01,FLT,SAAM,010,,Delivery flight Boeing 747-400,,,,Flight and Aircraft,,,
RSA,19910304.01,FLT,SAAM,011,,Metavia Airlines Flight JHB Nelspruit     ,200,,,Flight and Aircraft,,,
RSA,19910603.01,FLT,SAAM,012,,SAA flight JHB Milan,,,,Flight and Aircraft,,,
RSA,19910604.01,FLT,SAAM,013,,SAA flight Milan JHB,,,,Flight and Aircraft,,,
RSA,19910703.01,FLT,SAAM,014,,Flight Cathay Pacific Hong Kong JHB    ,,,,Flight and Aircraft,,,
RSA,19911108.01,FLT,SAAM,017,,Delivery flight A320 Toulouse JHB,,,,Flight and Aircraft,,,
RSA,19920329.02,FLT,SAAM,018,,Singapore Airlines to JHB,,,,Flight and Aircraft,,,
RSA,19890922.01,CMC,UN,,,United Nations SA Flag      ,,,,Flags,United Nations,,
RSA,19630830.05,FDC,WP,,,Red Cross,,,,Red Cross,Nursing,,
RSA,19631211.01,FDC,WP,,$$$,Transkei         ,,141,,Government and Politics,,,
RSA,19640710.03,FDC,WP,,$$$$,Calvin         ,,149,,Religion/Churches,Famous Persons,,
RSA,19640801.01,CMC,WP,,$$,Kalahari Gemsbok Park       ,,150,,Wildlife,,,
RSA,19641012.03,CMC,WP,,15.00,Nursing         ,,,,Nursing,Health/Medicine,,
RSA,19661206.02,FDC,WP,,7.00,Verwoerd         ,,,,Presidents and Leaders,,,
RSA,19661206.03,FDC,WP,,7.00,Verwoerd         ,,,,Presidents and Leaders,,,
RSA,19671031.02,FDC,WP,,25.00,450th Ann. of Reformation Martin Luther,,,,Religion/Churches,Famous Persons,,
RSA,19680410.02,FDC,WP,,$$,Jim Fouche        ,,170,,Presidents and Leaders,,,
RSA,19680921.02,FDC,WP,,$$,Hertzog         ,,172,,Presidents and Leaders,Boer War,,
RSA,19690315.01,FDC,WP,,$$,SA Games        ,,176,,Sport,Atletics,,
RSA,19690707.02,FDC,WP,,$$,Heart Transplant Chris Barnard,,177,,Health/Medicine,Famous Persons,,
RSA,19700214.04,FDC,WP,,10.00,Water         ,,,,Water and Sanitation,,,
RSA,19760605.02,CMC,WWF,,10.00,World Wildlife Fund (Zebra),,269,,Wildlife,,,
RSA,19760605.03,CMC,WWF,,10.00,World Wildlife Fund (Blesbok),,269,,Wildlife,,,
RSA,19760605.04,CMC,WWF,,10.00,World Wildlife Fund (Cheetah),,269,,Wildlife,,,
RSA,19760605.06,CMC,WWF,,10.00,World Wildlife Fund (Rhino),,269,,Wildlife,,,
RSA,19981023.03,FDC,WWF,,$$$,WWF Whales A,,,,Whales,WWF,,
RSA,19981023.05,FDC,WWF,,$$$,WWF Whales C,,,,Whales,WWF,,
RSA,19981023.06,FDC,WWF,,$$$,WWF Whales D,,,,Whales,WWF,,
RSA,19981023.07,FDC,WWF,,$$$,WWF Whales D,,,,Whales,WWF,,
RSA,19770221.03,,,,,Special Flight Wine Symposium CPT Upington JHB,,,,Wines and Beer,Flight and Aircraft,,
RSA,19801008.06,FLT,,,,Special flight Jan Smuts to Rand Airport in Aztec,,,,Flight and Aircraft,,,
RSA,19801107.01,FLT,,??,,SAA First Deliver flight B747 Combi Seattle JHB,,,,Flight and Aircraft,,,
RSA,19801124.01,FLT,,,,Second Delivery flight Seattle JHB,,,,Flight and Aircraft,,,
RSA,19820606.01,,,,,SAA flight Boeing 747 SP Buenos Aires JHB,,,,Flight and Aircraft,,,
RSA,19830327.01,,,,,TAP flight Lockheed Tristar Lisbon JHB,,,,Flight and Aircraft,,,
RSA,19830503.01,FLT,,,,Second delivery Flight Boeing 747-300,,,,Flight and Aircraft,,,
RSA,19830704.02,,,,,First Flight JHB Camores,,,,Flight and Aircraft,,,
RSA,19850328.02,FLT,,,,BA Concorde First Flight London CPT    ,,,,Flight and Aircraft,,,
RSA,19850902.01,,,,,100 Years completion East London Aliwal North railway line,,,,Railway/Trains,,,
RSA,19861006.05,,,,,JHB 100,,,,Stamp Exhibition,,,
RSA,19861101.01,,,,,Official C Of A Flight JU 52,,,,Flight and Aircraft,,,
RSA,19861101.02,,,,,Official C Of A Flight JU 52,,,,Flight and Aircraft,,,
RSA,19881121.05,,,,,PMB 150 Glider Mail C,,,,Flight and Aircraft,,,
RSA,19890311.01,,,,,First Official trip of The Sun City Express,,,,Railway/Trains,,,
RSA,19890402.02,,,,,Air Botswana Flight JHB Maun,,,,Flight and Aircraft,,,
RSA,19900925.01,,,,,Special Presidential flight Europe USA - return,,,,Flight and Aircraft,Government and Politics,,
RSA ,19750618.05,FDC,SAPO,2.006a,$$$$,MS Thomas Baines,,,,Paintings,,,
SWA,19890518.06,FLT,A,,,Flight Windhoek Swakopmund       ,,,,Flight and Aircraft,,,
SWA,19781012.01,FLT,CA,001,,Caprivi Airways flight Katima Mulilo Windhoek    ,3900,,,Flight and Aircraft,,,
SWA,19781012.02,FLT,CA,001A,,Flight Windhoek Katima Mulilo      ,3900,,,Flight and Aircraft,,,
SWA,19781218.03,FLT,CA,002,,Namib Air Caprivi Airways 75th Ann of first Powered Flight,3900,,,Flight and Aircraft,,,
SWA,19881122.01,FIL,F,003,$$,MS PMB Stamp Exhibition       ,,,,,,,
SWA,19890906.01,FIL,F,004,$$,MS Wanderers Stamp Exhibition,,,,,,,
SWA,19850315.02,FDC,GOLD,85.08,$$$$,GOLD Ostriches        ,,,,,,,
SWA,19850606.02,FDC,GOLD,85.14,$$$$,GOLD Historic Buildings       ,,,,,,,
SWA,19850802.02,FDC,GOLD,85.18,$$$$,GOLD Trains        ,,,,,,,
SWA,19851017.02,FDC,GOLD,85.23,$$$$,GOLD Musical Instruments       ,,,,,,,
SWA,19860424.02,FDC,GOLD,86.09,$$$$,GOLD Rock Formations       ,,,,,,,
SWA,19860710.02,FDC,GOLD,86.15,$$$$,GOLD Karakul Industry       ,,,,,,,
SWA,19860710.03,FDC,GOLD,86.15S,$$$$,GOLD MS Karakul Industry      ,,,,,,,
SWA,19821015.02,FDC,SILK,82.01,$$$,SILK Headdresses,,,,,,,
SWA,19830316.02,FDC,SILK,83.01,$$$,SILK Luderitz         ,1000,,,,,,
SWA,19830608.02,FDC,SILK,83.02,$$$,SILK Discovery of Diamonds      ,,,,,,,
SWA,19830901.02,FDC,SILK,83.03,$$$,SILK Painters        ,,,,,,,
SWA,19831123.02,FDC,SILK,83.04,$$$,SILK Lobster industry       ,,,,,,,
SWA,19840308.01,FDC,SILK,84.01,$$$,SILK Swakopmund,,,,,,,
SWA,19840402.01,FDC,SILK,84.01.1,$$$,SILK Add value Def issue     ,,,,,,,
SWA,19840525.02,FDC,SILK,84.02,$$$,SILK Headdresses,,,,,,,
SWA,19840807.05,FDC,SILK,84.03,$$$,SILK German Colonisation       ,,,,,,,
SWA,19841122.02,FDC,SILK,84.04,$$$,SILK Acacias Spring       ,,,,,,,
SWA,19850315.03,FDC,SILK,85.01,$$$,SILK Ostriches        ,,,,,,,
SWA,19850401.02,FDC,SILK,85.02,$$$,SILK Wildlife        ,,,,,,,
SWA,19850401.03,FDC,SILK,85.04,$$$,SILK Wildlife        ,,,,,,,
